queryId,queryKey,precursorMz,candidateAccession,candidateName,compoundId,spectrumId,hmdbSpectrumId,spectrumType,polarity,label,labelType,usableTargetAccessions,isBestTargetSpectrumByCosine,cosineSimilarity,absoluteMassErrorPpm,matchedPeaks,queryCoverage,libraryCoverage,balancedCoverage,cosineRank,precursorMassRank,bestAdductLabel,bestTheoreticalMz,massErrorDa,massErrorPpm,cosinePercent,totalQueryPeaks,totalLibraryPeaks,clientScore,clientFragmentationScore,clientMassErrorPpm,clientComputedMassErrorDeltaPpm,clientComputedAbsoluteMassErrorDeltaPpm,clientIsotopeSimilarity,clientRetentionTimeMinutes,clientCharge,clientFormula,clientDescription,clientAdductLabels,warningsJson,clientMetadataJson
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1837768,2246430,Experimental,positive,0,weak_negative,HMDB0061822,False,0.027794821061766346,9.821030955688116,16,0.38095238095238093,0.1702127659574468,0.2546428056316921,12,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.779482106176635,42,94,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1835604,2244266,Experimental,positive,0,weak_negative,HMDB0061822,False,0.02742737845664402,9.821030955688116,16,0.38095238095238093,0.17777777777777778,0.2602400194529422,13,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.742737845664402,42,90,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1821783,2230445,Experimental,positive,0,weak_negative,HMDB0061822,False,0.027302222542030127,9.821030955688116,16,0.38095238095238093,0.17777777777777778,0.2602400194529422,14,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.730222254203013,42,90,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1832863,2241525,Experimental,positive,0,weak_negative,HMDB0061822,False,0.02620439080403154,9.821030955688116,11,0.2619047619047619,0.14666666666666667,0.19599157740244455,15,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.620439080403154,42,75,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1830900,2239562,Experimental,positive,0,weak_negative,HMDB0061822,False,0.0246103455460119,9.821030955688116,3,0.07142857142857142,0.09090909090909091,0.08058229640253803,16,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.46103455460119,42,33,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1802691,444897,Experimental,positive,0,weak_negative,HMDB0061822,False,0.02405738092022057,9.821030955688116,15,0.35714285714285715,0.2830188679245283,0.317927927549473,17,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.405738092022057,42,53,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1839205,2247867,Experimental,positive,0,weak_negative,HMDB0061822,False,0.02405539840397935,9.821030955688116,15,0.35714285714285715,0.2830188679245283,0.317927927549473,18,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.405539840397935,42,53,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1849265,2257927,Experimental,positive,0,weak_negative,HMDB0061822,False,0.02383402536210212,9.821030955688116,15,0.35714285714285715,0.2830188679245283,0.317927927549473,19,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.383402536210212,42,53,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1839183,2247845,Experimental,positive,0,weak_negative,HMDB0061822,False,0.023629897337526302,9.821030955688116,12,0.2857142857142857,0.16,0.21380899352993948,20,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.3629897337526304,42,75,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1825196,2233858,Experimental,positive,0,weak_negative,HMDB0061822,False,0.023447969572500206,9.821030955688116,12,0.2857142857142857,0.16,0.21380899352993948,21,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.3447969572500207,42,75,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1791955,6168,Experimental,positive,0,weak_negative,HMDB0061822,False,0.021840290470179824,9.821030955688116,17,0.40476190476190477,0.1717171717171717,0.2636371929462334,22,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.184029047017982,42,99,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1843201,2251863,Experimental,positive,0,weak_negative,HMDB0061822,False,0.021835412041226944,9.821030955688116,14,0.3333333333333333,0.15384615384615385,0.22645540682891915,23,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,2.1835412041226943,42,91,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0014850,Flurbiprofen,9111,1808756,451667,Experimental,positive,0,weak_negative,HMDB0061822,False,0.015419088282326947,3.9394203816286715,23,0.5476190476190477,0.04693877551020408,0.16032644055583045,24,8,[M+IsoProp+H]+,305.155297865,-0.0012021349999713493,-3.9394203816286715,1.5419088282326947,42,490,38.5,0,-2.13918486334402,-1.8002355182846514,1.8002355182846514,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1791956,6169,Experimental,positive,0,weak_negative,HMDB0061822,False,0.015385697881669508,9.821030955688116,4,0.09523809523809523,0.17391304347826086,0.12869789041755736,25,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,1.538569788166951,42,23,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0014850,Flurbiprofen,9111,1793465,374518,Experimental,positive,0,weak_negative,HMDB0061822,False,0.00890677635569126,3.9394203816286715,5,0.11904761904761904,0.09433962264150944,0.10597597584982435,26,8,[M+IsoProp+H]+,305.155297865,-0.0012021349999713493,-3.9394203816286715,0.8906776355691259,42,53,38.5,0,-2.13918486334402,-1.8002355182846514,1.8002355182846514,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0014850,Flurbiprofen,9111,1807865,450497,Experimental,positive,0,weak_negative,HMDB0061822,False,0.00890677635569126,3.9394203816286715,5,0.11904761904761904,0.09433962264150944,0.10597597584982435,27,8,[M+IsoProp+H]+,305.155297865,-0.0012021349999713493,-3.9394203816286715,0.8906776355691259,42,53,38.5,0,-2.13918486334402,-1.8002355182846514,1.8002355182846514,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1807169,449722,Experimental,positive,0,weak_negative,HMDB0061822,False,0.008294558937893527,9.821030955688116,9,0.21428571428571427,0.19148936170212766,0.20256711147285467,28,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.8294558937893527,42,47,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1807172,449725,Experimental,positive,0,weak_negative,HMDB0061822,False,0.008155395090559988,9.821030955688116,9,0.21428571428571427,0.1956521739130435,0.20475708983698052,29,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.8155395090559988,42,46,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1841209,2249871,Experimental,positive,0,weak_negative,HMDB0061822,False,0.008136837432878284,9.821030955688116,7,0.16666666666666666,0.2413793103448276,0.2005738892714385,30,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.8136837432878284,42,29,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1835684,2244346,Experimental,positive,0,weak_negative,HMDB0061822,False,0.008108543407924242,9.821030955688116,6,0.14285714285714285,0.2,0.1690308509457033,31,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.8108543407924242,42,30,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1831507,2240169,Experimental,positive,0,weak_negative,HMDB0061822,False,0.007557914573704475,9.821030955688116,8,0.19047619047619047,0.21052631578947367,0.20025046972870356,32,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.7557914573704475,42,38,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1802690,444896,Experimental,positive,0,weak_negative,HMDB0061822,False,0.007290443599076037,9.821030955688116,3,0.07142857142857142,0.3333333333333333,0.1543033499620919,33,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.7290443599076036,42,9,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1849958,2258620,Experimental,positive,0,weak_negative,HMDB0061822,False,0.007284294217507513,9.821030955688116,3,0.07142857142857142,0.3333333333333333,0.1543033499620919,34,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.7284294217507513,42,9,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1835656,2244318,Experimental,positive,0,weak_negative,HMDB0061822,False,0.007283647582323809,9.821030955688116,3,0.07142857142857142,0.3333333333333333,0.1543033499620919,35,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.7283647582323809,42,9,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1843155,2251817,Experimental,positive,0,weak_negative,HMDB0061822,False,0.006527248097317771,9.821030955688116,10,0.23809523809523808,0.14492753623188406,0.18575940419178427,36,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.6527248097317772,42,69,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1804910,447310,Experimental,positive,0,weak_negative,HMDB0061822,False,0.005463352100713438,9.821030955688116,16,0.38095238095238093,0.21621621621621623,0.2869984013336701,37,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.5463352100713438,42,74,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1841854,2250516,Experimental,positive,0,weak_negative,HMDB0061822,False,0.004779159555260779,9.821030955688116,6,0.14285714285714285,0.2608695652173913,0.19304683562633607,38,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.4779159555260779,42,23,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
3.69_305.1565m/z,3.69_305.1565m/z,305.1565,HMDB0000030,Biotin,20,1824098,2232760,Experimental,positive,0,weak_negative,HMDB0061822,False,0.003999673118883257,9.821030955688116,6,0.14285714285714285,0.3333333333333333,0.21821789023599236,39,19,[M+IsoProp+H]+,305.153503078,-0.002996921999965707,-9.821030955688116,0.3999673118883257,42,18,38.5,0,-2.13918486334402,-7.681846092344095,7.681846092344095,94.949933848276,3.68636666666667,1,C12H26O7,Hexaethylene glycol,M+Na,"[{""code"":""TARGET_ACCESSION_NOT_RETURNED"",""severity"":""warning"",""message"":""No returned candidate spectrum belonged to the usable target compound accessions."",""value"":[""HMDB0061822""]}]","{""score"":38.5,""fragmentationScore"":0,""massErrorPpm"":-2.13918486334402,""isotopeSimilarity"":94.949933848276,""retentionTimeMinutes"":3.68636666666667,""charge"":1,""formula"":""C12H26O7"",""description"":""Hexaethylene glycol"",""adductLabels"":""M+Na""}"
